idx,side,x,y,z
444,l,0.5563935041427612,0.15226338803768158,0.10000000149011612
445,r,0.7347598075866699,-0.22516858577728271,0.101169653236866
445,l,0.44781166315078735,0.18865159153938293,0.10000000149011612
446,r,0.668268620967865,-0.3060579299926758,0.10000000149011612
446,l,0.5238068103790283,0.03922224044799805,0.11499999463558197
447,r,0.5835263729095459,-0.229017436504364,0.10000000149011612
447,l,0.4046386182308197,0.004848413169384003,0.10000000149011612
448,r,0.6982874870300293,-0.22297045588493347,0.10000000149011612
448,l,0.5428315997123718,-0.022618286311626434,0.10000000149011612
449,r,0.8112398386001587,-0.19543226063251495,0.10000000149011612
449,l,0.47484731674194336,0.16075792908668518,0.11499999463558197
450,r,0.705111026763916,-0.08575668185949326,0.10000000149011612
450,l,0.40406742691993713,0.15983796119689941,0.11499999463558197
451,r,0.6088497042655945,-0.25626012682914734,0.10000000149011612
451,l,0.4703940451145172,0.16055405139923096,0.10000000149011612
452,r,0.6635429263114929,-0.23078256845474243,0.10000000149011612
452,l,0.4719521105289459,0.13015009462833405,0.11499999463558197
453,r,0.7832945585250854,-0.31433719396591187,0.10999999940395355
453,l,0.587967574596405,0.1622902750968933,0.10000000149011612
454,r,0.6755212545394897,-0.24730022251605988,0.10000000149011612
454,l,0.45477646589279175,0.03418486937880516,0.10000000149011612
455,r,0.7593866586685181,-0.20628564059734344,0.10000000149011612
455,l,0.6298695206642151,0.20125383138656616,0.11499999463558197
456,r,0.8179186582565308,-0.1893242448568344,0.10999999940395355
456,l,0.41814517974853516,0.06276337802410126,0.10000000149011612
457,r,0.6269999146461487,-0.28620728850364685,0.10000000149011612
457,l,0.5875172019004822,0.11379161477088928,0.10000000149011612
458,r,0.7746697068214417,-0.16737087070941925,0.10000000149011612
458,l,0.5617912411689758,0.037377193570137024,0.10000000149011612
459,r,0.8001965880393982,-0.25027891993522644,0.10000000149011612
459,l,0.6136338710784912,0.1448531150817871,0.10000000149011612
460,r,0.6153527498245239,-0.31811803579330444,0.10000000149011612
460,l,0.5074415802955627,0.0072259604930877686,0.11499999463558197
461,r,0.7071183323860168,-0.26194560527801514,0.10000000149011612
461,l,0.5631088614463806,-0.006702587008476257,0.10000000149011612
462,r,0.7736716866493225,-0.209680438041687,0.10000000149011612
462,l,0.5038758516311646,-0.014464013278484344,0.10000000149011612
463,r,0.6869300007820129,-0.2697954773902893,0.10000000149011612
463,l,0.6024758815765381,0.21048620343208313,0.11499999463558197
464,r,0.7849083542823792,-0.26192548871040344,0.10999999940395355
464,l,0.447262167930603,0.20334315299987793,0.11499999463558197
465,r,0.7508134841918945,-0.08452551066875458,0.10000000149011612
465,l,0.4622900187969208,0.07987900823354721,0.10000000149011612
466,r,0.5975395441055298,-0.17063762247562408,0.10999999940395355
466,l,0.44562581181526184,0.16522282361984253,0.11499999463558197
467,r,0.8064883947372437,-0.08956746011972427,0.10000000149011612
467,l,0.6345539093017578,0.15675444900989532,0.10000000149011612
468,r,0.6944560408592224,-0.14760051667690277,0.10000000149011612
468,l,0.5537476539611816,0.1349841058254242,0.10000000149011612
469,r,0.7156204581260681,-0.13480955362319946,0.10000000149011612
469,l,0.4029047191143036,-0.022830769419670105,0.10000000149011612
470,r,0.8022865653038025,-0.2651175856590271,0.10000000149011612
470,l,0.4532981812953949,0.052200797945261,0.11499999463558197
471,r,0.7549267411231995,-0.2971041798591614,0.10000000149011612
471,l,0.40700072050094604,0.0904136374592781,0.10000000149011612
472,r,0.608440637588501,-0.25066763162612915,0.10000000149011612
472,l,0.6206874251365662,0.21338120102882385,0.10000000149011612
473,r,0.7626419067382812,-0.23078623414039612,0.10000000149011612
473,l,0.5810235738754272,0.19542235136032104,0.11499999463558197
474,r,0.7185094356536865,-0.2342909276485443,0.10999999940395355
474,l,0.46024030447006226,0.11037776619195938,0.10000000149011612
475,r,0.7375914454460144,-0.26230427622795105,0.10000000149011612
475,l,0.6203773617744446,-0.000567115843296051,0.10000000149011612
476,r,0.6330046653747559,-0.3106568157672882,0.10000000149011612
476,l,0.4420531988143921,0.18302488327026367,0.10000000149011612
477,r,0.8081101775169373,-0.18041065335273743,0.10000000149011612
477,l,0.5392212867736816,0.09900761395692825,0.11499999463558197
478,r,0.647799015045166,-0.23526790738105774,0.10999999940395355
478,l,0.6271495223045349,0.18921397626399994,0.10000000149011612
479,r,0.7672877311706543,-0.20567943155765533,0.10000000149011612
479,l,0.44912320375442505,0.11687126755714417,0.10000000149011612
480,r,0.6595755219459534,-0.11479275673627853,0.10000000149011612
480,l,0.4170779585838318,-0.008438177406787872,0.11499999463558197
481,r,0.7016608715057373,-0.22174111008644104,0.10999999940395355
481,l,0.6005982160568237,0.05472584813833237,0.10146833211183548
482,r,0.7650694847106934,-0.16288383305072784,0.10000000149011612
482,l,0.6102119088172913,0.10438269376754761,0.10000000149011612
483,r,0.6820547580718994,-0.31098294258117676,0.10000000149011612
483,l,0.5837311744689941,-0.02499721199274063,0.10000000149011612
484,r,0.7054024338722229,-0.30688774585723877,0.10999999940395355
484,l,0.45427006483078003,0.04800769314169884,0.10000000149011612
485,r,0.6352999806404114,-0.31964629888534546,0.10504275560379028
485,l,0.6320428848266602,0.028830431401729584,0.10000000149011612
486,r,0.7580550909042358,-0.11637791246175766,0.10000000149011612
486,l,0.47270339727401733,0.053070832043886185,0.10602912306785583
487,r,0.7760270833969116,-0.2764126658439636,0.10000000149011612
487,l,0.6164656281471252,0.1686064451932907,0.11499999463558197
488,r,0.7610195875167847,-0.2256331592798233,0.10000000149011612
488,l,0.5586434006690979,-0.006170608103275299,0.10000000149011612
489,r,0.750236988067627,-0.27984288334846497,0.10999999940395355
489,l,0.5401054620742798,0.20353323221206665,0.10000000149011612
490,r,0.6436782479286194,-0.17562706768512726,0.10000000149011612
490,l,0.5714617967605591,0.15716126561164856,0.10000000149011612
491,r,0.7033250331878662,-0.1978662759065628,0.10000000149011612
491,l,0.6239019632339478,0.17360150814056396,0.10233025252819061
492,r,0.7514383792877197,-0.20918813347816467,0.10999999940395355
492,l,0.5667029023170471,0.14995545148849487,0.11499999463558197
493,r,0.64577716588974,-0.12630298733711243,0.10000000149011612
493,l,0.4828820526599884,0.055546507239341736,0.11499999463558197
494,r,0.7855689525604248,-0.15171924233436584,0.10449361801147461
494,l,0.5348974466323853,0.2023017555475235,0.10000000149011612
495,r,0.6713242530822754,-0.28087151050567627,0.10999999940395355
495,l,0.5762665271759033,0.06724520772695541,0.10000000149011612
496,r,0.7813593149185181,-0.31725966930389404,0.10000000149011612
496,l,0.6328616738319397,0.08003871887922287,0.10000000149011612
497,r,0.7491690516471863,-0.1238892525434494,0.10000000149011612
497,l,0.6320884227752686,-0.012599505484104156,0.10000000149011612
498,r,0.7524289488792419,-0.11296629160642624,0.10000000149011612
498,l,0.5920008420944214,0.10764969885349274,0.10000000149011612
499,r,0.6116116046905518,-0.11232902109622955,0.10000000149011612
499,l,0.47434908151626587,0.044610925018787384,0.11499999463558197
500,r,0.741448700428009,-0.12879645824432373,0.10000000149011612
500,l,0.5499697923660278,0.11221903562545776,0.11499999463558197
501,r,0.7974609136581421,-0.31708237528800964,0.10000000149011612
501,l,0.41244056820869446,0.10672608017921448,0.10000000149011612
502,r,0.6536263823509216,-0.23528996109962463,0.10000000149011612
502,l,0.48017197847366333,0.15084776282310486,0.10000000149011612
503,r,0.5964047312736511,-0.13189764320850372,0.10000000149011612
503,l,0.503864049911499,0.139506533741951,0.10000000149011612
504,r,0.5935805439949036,-0.23025895655155182,0.10999999940395355
504,l,0.5540162324905396,0.13615499436855316,0.10000000149011612
505,r,0.6277580857276917,-0.2195998728275299,0.10999999940395355
505,l,0.4243294596672058,0.04168466478586197,0.10000000149011612
506,r,0.6836845278739929,-0.08471150696277618,0.10000000149011612
506,l,0.5244882106781006,0.018047519028186798,0.11499999463558197
507,r,0.6071928143501282,-0.22313576936721802,0.10709239542484283
507,l,0.5690930485725403,0.07645487040281296,0.10000000149011612
508,r,0.6754269599914551,-0.25657370686531067,0.10000000149011612
508,l,0.5159295201301575,0.039448101073503494,0.10000000149011612
509,r,0.7376214265823364,-0.0875510424375534,0.10000000149011612
509,l,0.41847506165504456,-0.006859935820102692,0.11499999463558197
510,r,0.6513497829437256,-0.2979039251804352,0.10000000149011612
510,l,0.549675703048706,0.1306411623954773,0.10000000149011612
511,r,0.5836265683174133,-0.08839631080627441,0.10000000149011612
511,l,0.5622462630271912,0.14459116756916046,0.10000000149011612
512,r,0.6550977826118469,-0.25493690371513367,0.10000000149011612
512,l,0.6078629493713379,0.20221608877182007,0.10000000149011612
513,r,0.617158830165863,-0.09326329827308655,0.10676845908164978
513,l,0.6119185090065002,0.023631833493709564,0.10000000149011612
514,r,0.748273491859436,-0.1567731499671936,0.10000000149011612
514,l,0.403694748878479,0.11490225046873093,0.10000000149011612
515,r,0.688060998916626,-0.09018056094646454,0.10000000149011612
515,l,0.6015523672103882,0.02024974673986435,0.10000000149011612
516,r,0.8144816756248474,-0.29554566740989685,0.10000000149011612
516,l,0.5040598511695862,-0.0027698874473571777,0.11461224406957626
517,r,0.7994916439056396,-0.21583497524261475,0.10000000149011612
517,l,0.5042567849159241,0.14862747490406036,0.10000000149011612
518,r,0.7214689254760742,-0.17281000316143036,0.10000000149011612
518,l,0.4580852687358856,0.14637264609336853,0.10000000149011612
519,r,0.6278248429298401,-0.10940719395875931,0.10729356110095978
519,l,0.40329891443252563,0.03461030125617981,0.10000000149011612
520,r,0.6449934840202332,-0.2605856657028198,0.10000000149011612
520,l,0.5101457238197327,0.15085603296756744,0.10000000149011612
521,r,0.7414891719818115,-0.30052420496940613,0.10999999940395355
521,l,0.6012380123138428,0.16822168231010437,0.11499999463558197
522,r,0.803850531578064,-0.18937905132770538,0.10000000149011612
522,l,0.5480280518531799,0.15329155325889587,0.11210016906261444
523,r,0.7051477432250977,-0.3035699129104614,0.10000000149011612
523,l,0.6209839582443237,0.11526773869991302,0.10000000149011612
524,r,0.6445248126983643,-0.23157227039337158,0.10999999940395355
524,l,0.55995112657547,0.1639728844165802,0.10000000149011612
525,r,0.7312593460083008,-0.26038792729377747,0.10000000149011612
525,l,0.5026242733001709,0.08121092617511749,0.10000000149011612
526,r,0.8047073483467102,-0.30463847517967224,0.10999999940395355
526,l,0.4701719284057617,0.08154066652059555,0.10000000149011612
527,r,0.6522510647773743,-0.19936850666999817,0.10000000149011612
527,l,0.5178629755973816,0.19750654697418213,0.10000000149011612
528,r,0.7634657621383667,-0.2216789424419403,0.10000000149011612
528,l,0.46245676279067993,0.013278141617774963,0.10000000149011612
529,r,0.5969180464744568,-0.27544480562210083,0.10000000149011612
529,l,0.611605703830719,0.17039015889167786,0.10000000149011612
530,r,0.6065036058425903,-0.25059500336647034,0.10000000149011612
530,l,0.45998963713645935,0.09860135614871979,0.10000000149011612
531,r,0.6656526327133179,-0.23509061336517334,0.10999999940395355
531,l,0.5894302725791931,0.048870999366045,0.11499999463558197
532,r,0.8086755871772766,-0.24158179759979248,0.10000000149011612
532,l,0.5213521718978882,0.20086899399757385,0.11499999463558197
533,r,0.6046162843704224,-0.22574461996555328,0.10000000149011612
533,l,0.5207517743110657,0.021527133882045746,0.11499999463558197
534,r,0.7424657940864563,-0.11890199035406113,0.10999999940395355
534,l,0.5796054005622864,0.08041054010391235,0.10000000149011612
535,r,0.6184877157211304,-0.15832510590553284,0.10000000149011612
535,l,0.5665478706359863,0.03010355681180954,0.10000000149011612
536,r,0.6196682453155518,-0.3195219039916992,0.10249751061201096
536,l,0.575776219367981,0.09858400374650955,0.10000000149011612
537,r,0.6000530123710632,-0.3154090642929077,0.10000000149011612
537,l,0.6138052940368652,0.03296884149312973,0.10000000149011612
538,r,0.6052829027175903,-0.2666332721710205,0.10000000149011612
538,l,0.5458606481552124,0.03388455510139465,0.10000000149011612
539,r,0.6738478541374207,-0.26379120349884033,0.10000000149011612
539,l,0.6303670406341553,0.12291211634874344,0.10000000149011612
540,r,0.6797860264778137,-0.2170533686876297,0.10000000149011612
540,l,0.5671431422233582,0.14351506531238556,0.10000000149011612
541,r,0.7000270485877991,-0.22113005816936493,0.10999999940395355
541,l,0.5515404939651489,0.10280097275972366,0.10000000149011612
542,r,0.7253530621528625,-0.2918710708618164,0.10000000149011612
542,l,0.4342820644378662,0.14109766483306885,0.10000000149011612
543,r,0.6740462183952332,-0.10503805428743362,0.10000000149011612
543,l,0.5218731760978699,0.07562519609928131,0.10000000149011612
544,r,0.7702619433403015,-0.30342897772789,0.10000000149011612
544,l,0.5345627665519714,0.12582235038280487,0.10027159005403519
545,r,0.6407853364944458,-0.31760507822036743,0.10362647473812103
545,l,0.528557538986206,0.17566823959350586,0.11499999463558197
546,r,0.7823982834815979,-0.20357728004455566,0.10000000149011612
546,l,0.5899739265441895,0.08331058919429779,0.10000000149011612
547,r,0.7851937413215637,-0.10818563401699066,0.10000000149011612
547,l,0.41816791892051697,0.06807826459407806,0.11499999463558197
548,r,0.7964257597923279,-0.2711665630340576,0.10000000149011612
548,l,0.610564112663269,0.06845718622207642,0.10000000149011612
549,r,0.8123357892036438,-0.30402445793151855,0.10000000149011612
549,l,0.41778528690338135,0.06511254608631134,0.11499999463558197
550,r,0.6840333342552185,-0.08067623525857925,0.10000000149011612
550,l,0.4770788848400116,0.027826718986034393,0.10000000149011612
551,r,0.6694079637527466,-0.3035087287425995,0.10000000149011612
551,l,0.5114172101020813,0.14845705032348633,0.10000000149011612
552,r,0.750103771686554,-0.3179927170276642,0.10000000149011612
552,l,0.5588042140007019,0.0911574438214302,0.10000000149011612
553,r,0.7730786800384521,-0.13452571630477905,0.10000000149011612
553,l,0.4159511923789978,0.1589636206626892,0.10000000149011612
554,r,0.7676703929901123,-0.13958072662353516,0.10999999940395355
554,l,0.5243219137191772,0.008677884936332703,0.10000000149011612
555,r,0.7289137244224548,-0.141859233379364,0.10000000149011612
555,l,0.4467940330505371,0.18869829177856445,0.11499467492103577
556,r,0.7979748249053955,-0.13790832459926605,0.10000000149011612
556,l,0.5569918155670166,0.18839070200920105,0.10000000149011612
557,r,0.7317739129066467,-0.28244560956954956,0.10000000149011612
557,l,0.5719352960586548,0.04002624750137329,0.10000000149011612
558,r,0.6553184390068054,-0.26203984022140503,0.10000000149011612
558,l,0.5019642114639282,0.192881241440773,0.10000000149011612
559,r,0.62510085105896,-0.3015267848968506,0.10000000149011612
559,l,0.4918716847896576,0.17223942279815674,0.10000000149011612
560,r,0.7710979580879211,-0.25473296642303467,0.10000000149011612
560,l,0.4633748531341553,0.20037643611431122,0.10000000149011612
561,r,0.657882809638977,-0.25531715154647827,0.10000000149011612
561,l,0.566713809967041,0.027491748332977295,0.10000000149011612
562,r,0.6435123682022095,-0.16112744808197021,0.10999999940395355
562,l,0.5867260694503784,0.15760432183742523,0.10000000149011612
563,r,0.6012123823165894,-0.15225228667259216,0.10000000149011612
563,l,0.5037630796432495,-0.017524220049381256,0.10000000149011612
564,r,0.5880823135375977,-0.10899541527032852,0.10000000149011612
564,l,0.5337609052658081,-0.015644967555999756,0.10000000149011612
565,r,0.6575265526771545,-0.10449939966201782,0.10999999940395355
565,l,0.4780697226524353,0.1912306249141693,0.11499999463558197
566,r,0.778099775314331,-0.11723087728023529,0.10000000149011612
566,l,0.5384085774421692,-0.008858583867549896,0.10000000149011612
567,r,0.8197342157363892,-0.24160657823085785,0.10956414043903351
567,l,0.5935996174812317,0.18092557787895203,0.11499999463558197
568,r,0.6379591226577759,-0.3103157877922058,0.10000000149011612
568,l,0.43121933937072754,-0.01961778849363327,0.10000000149011612
569,r,0.7680971622467041,-0.18411663174629211,0.10000000149011612
569,l,0.5570420622825623,0.03068435937166214,0.10000000149011612
570,r,0.7634447813034058,-0.1703016608953476,0.10999999940395355
570,l,0.4093450903892517,0.17590871453285217,0.10000000149011612
571,r,0.7152148485183716,-0.1700926274061203,0.10999999940395355
571,l,0.5408647656440735,0.1144280880689621,0.11499999463558197
572,r,0.7616152167320251,-0.2138494849205017,0.10000000149011612
572,l,0.49341529607772827,0.029930107295513153,0.10000000149011612
573,r,0.8027637004852295,-0.09700651466846466,0.10000000149011612
573,l,0.5266425609588623,0.025792613625526428,0.11499999463558197
574,r,0.8154683113098145,-0.16411785781383514,0.10999999940395355
574,l,0.5716240406036377,0.11735796928405762,0.10000000149011612
575,r,0.6891434192657471,-0.1580512821674347,0.10000000149011612
575,l,0.4895493984222412,0.20100608468055725,0.10000000149011612
576,r,0.700086236000061,-0.15418784320354462,0.10000000149011612
576,l,0.555673360824585,0.04106916859745979,0.10000000149011612
577,r,0.7326256632804871,-0.17616748809814453,0.10000000149011612
577,l,0.5692333579063416,0.08424127846956253,0.10000000149011612
578,r,0.7809680700302124,-0.2792651653289795,0.10000000149011612
578,l,0.5869846343994141,0.12132738530635834,0.102913498878479
579,r,0.7811571955680847,-0.1273253858089447,0.10999999940395355
579,l,0.528624415397644,0.09223894774913788,0.10000000149011612
580,r,0.6168858408927917,-0.18257427215576172,0.10000000149011612
580,l,0.6211137771606445,0.11496579647064209,0.10000000149011612
581,r,0.6651818752288818,-0.30752256512641907,0.10000000149011612
581,l,0.501600444316864,-0.004704311490058899,0.10000000149011612
582,r,0.7914335131645203,-0.10810044407844543,0.10000000149011612
582,l,0.45069563388824463,0.1821192353963852,0.11499999463558197
583,r,0.6271968483924866,-0.1430177390575409,0.10000000149011612
583,l,0.5926336646080017,0.21433709561824799,0.10000000149011612
584,r,0.7953677773475647,-0.17056867480278015,0.10999999940395355
584,l,0.5116022825241089,0.17837309837341309,0.10000000149011612
585,r,0.6604669690132141,-0.3039160370826721,0.10999999940395355
585,l,0.5960737466812134,0.17961138486862183,0.11499999463558197
586,r,0.6004248261451721,-0.22745658457279205,0.10000000149011612
586,l,0.4505903124809265,0.030047781765460968,0.10000000149011612
587,r,0.6444548964500427,-0.2957652509212494,0.10000000149011612
587,l,0.4353461265563965,0.20853842794895172,0.11499999463558197
588,r,0.8122627139091492,-0.2144622802734375,0.10000000149011612
588,l,0.5915903449058533,0.05330093950033188,0.10000000149011612
589,r,0.6358014345169067,-0.28887704014778137,0.10000000149011612
589,l,0.4852767288684845,0.13675861060619354,0.10000000149011612
590,r,0.6305216550827026,-0.12583433091640472,0.10000000149011612
590,l,0.48223480582237244,0.1825181394815445,0.10000000149011612
591,r,0.5998568534851074,-0.2037108838558197,0.10000000149011612
591,l,0.5352180004119873,0.16791316866874695,0.10000000149011612
592,r,0.7193677425384521,-0.1986778974533081,0.10000000149011612
592,l,0.5497596263885498,0.04067369922995567,0.10000000149011612
593,r,0.5997453331947327,-0.2096998244524002,0.10000000149011612
593,l,0.5973714590072632,-0.011325106024742126,0.10000000149011612
594,r,0.6900235414505005,-0.1459985375404358,0.10000000149011612
594,l,0.5601309537887573,0.16149182617664337,0.11499999463558197
595,r,0.6553301215171814,-0.19087454676628113,0.10999999940395355
595,l,0.6374682784080505,0.18848463892936707,0.10000000149011612
596,r,0.6268399357795715,-0.20254579186439514,0.107993945479393
596,l,0.5182165503501892,0.09096340835094452,0.11499999463558197
597,r,0.666736900806427,-0.11364927887916565,0.10000000149011612
597,l,0.47877591848373413,0.08395757526159286,0.11499999463558197
598,r,0.6102404594421387,-0.2728593945503235,0.10999999940395355
598,l,0.44211798906326294,0.11125455796718597,0.10000000149011612
599,r,0.6975098848342896,-0.1652611494064331,0.10000000149011612
599,l,0.5326389074325562,0.06432157754898071,0.10000000149011612
600,r,0.6138936281204224,-0.18298941850662231,0.10000000149011612
600,l,0.46687430143356323,0.027490347623825073,0.10000000149011612
601,r,0.7781705856323242,-0.2514301836490631,0.10999999940395355
601,l,0.6327823400497437,0.11210250854492188,0.10000000149011612
602,r,0.6698915958404541,-0.12854425609111786,0.10000000149011612
602,l,0.4208841025829315,0.10862837731838226,0.11499999463558197
603,r,0.7710223197937012,-0.27797043323516846,0.10000000149011612
603,l,0.4529210031032562,0.027369804680347443,0.11499999463558197
604,r,0.6399205327033997,-0.2568206489086151,0.10000000149011612
604,l,0.6089605689048767,0.16522276401519775,0.10000000149011612
605,r,0.7600637674331665,-0.2835083603858948,0.10000000149011612
605,l,0.4842926263809204,-0.002493634819984436,0.10000000149011612
606,r,0.8009775280952454,-0.3103858232498169,0.10000000149011612
606,l,0.4498097896575928,0.03215519338846207,0.11499999463558197
607,r,0.6923365592956543,-0.20808814465999603,0.10999999940395355
607,l,0.4370781183242798,0.09194368124008179,0.10000000149011612
608,r,0.7232585549354553,-0.08010615408420563,0.10999999940395355
608,l,0.4954877495765686,0.17361272871494293,0.10000000149011612
609,r,0.5873112678527832,-0.2709323763847351,0.10000000149011612
609,l,0.5225393772125244,0.12263099104166031,0.11499999463558197
610,r,0.7023649215698242,-0.19969384372234344,0.10000000149011612
610,l,0.4083787500858307,0.10727839171886444,0.10000000149011612
611,r,0.7814033031463623,-0.2814369201660156,0.10000000149011612
611,l,0.5077692866325378,0.03199484944343567,0.10000000149011612
612,r,0.7539035677909851,-0.2932176887989044,0.10000000149011612
612,l,0.46745193004608154,0.01663905382156372,0.10000000149011612
613,r,0.7723469734191895,-0.22589755058288574,0.10999999940395355
613,l,0.4301166832447052,0.16046513617038727,0.10000000149011612
614,r,0.7425743341445923,-0.18421243131160736,0.10999999940395355
614,l,0.49295738339424133,-0.009120352566242218,0.10000000149011612
615,r,0.7784460186958313,-0.1940634548664093,0.10999999940395355
615,l,0.45626211166381836,0.057820096611976624,0.10000000149011612
616,r,0.810758113861084,-0.15971170365810394,0.10999999940395355
616,l,0.46371912956237793,0.12175126373767853,0.10000000149011612
617,r,0.6562119126319885,-0.11645378917455673,0.10999999940395355
617,l,0.612365186214447,0.15237607061862946,0.10000000149011612
618,r,0.6475878357887268,-0.08879352360963821,0.10000000149011612
618,l,0.5718519687652588,0.14449907839298248,0.10000000149011612
619,r,0.8176261186599731,-0.2451489418745041,0.10000000149011612
619,l,0.41894543170928955,0.08127155154943466,0.10000000149011612
620,r,0.6624128222465515,-0.1197027713060379,0.10999999940395355
620,l,0.4445759057998657,0.06440214067697525,0.11499999463558197
621,r,0.59483402967453,-0.29783347249031067,0.10000000149011612
621,l,0.5428510904312134,0.011113345623016357,0.11499999463558197
622,r,0.6872114539146423,-0.19963569939136505,0.10000000149011612
622,l,0.513030469417572,0.1338592767715454,0.11499999463558197
623,r,0.7609283328056335,-0.1813061386346817,0.10999999940395355
623,l,0.596177875995636,0.1566915512084961,0.10000000149011612
624,r,0.5816506743431091,-0.2690126597881317,0.10000000149011612
624,l,0.49868738651275635,0.07157750427722931,0.11499999463558197
625,r,0.7949350476264954,-0.10179793834686279,0.10000000149011612
625,l,0.5658533573150635,0.04019196331501007,0.10000000149011612
626,r,0.6243118047714233,-0.2378941774368286,0.10000000149011612
626,l,0.5994277596473694,0.0037738606333732605,0.11138220131397247
627,r,0.7075491547584534,-0.25089311599731445,0.10000000149011612
627,l,0.4719860851764679,0.1180596649646759,0.10000000149011612
628,r,0.6194573044776917,-0.2920200824737549,0.10000000149011612
628,l,0.6165791153907776,0.057549845427274704,0.1109200268983841
629,r,0.7380787134170532,-0.096426822245121,0.10999999940395355
629,l,0.5359852313995361,0.13268731534481049,0.11499999463558197
630,r,0.675884485244751,-0.24156928062438965,0.10000000149011612
630,l,0.598372220993042,0.1672353744506836,0.10000000149011612
631,r,0.7184457778930664,-0.20864439010620117,0.10000000149011612
631,l,0.6353363394737244,0.026527009904384613,0.10000000149011612
632,r,0.7227633595466614,-0.14267200231552124,0.10000000149011612
632,l,0.5580922365188599,0.10275004804134369,0.10000000149011612
633,r,0.6214057207107544,-0.18368616700172424,0.10000000149011612
633,l,0.6251957416534424,0.171497642993927,0.11499999463558197
634,r,0.642320990562439,-0.08726633340120316,0.10000000149011612
634,l,0.4834044873714447,-0.012916117906570435,0.10000000149011612
635,r,0.7460826635360718,-0.2100970447063446,0.10000000149011612
635,l,0.5473528504371643,0.0356859490275383,0.10000000149011612
636,r,0.6662101149559021,-0.12234746664762497,0.10999999940395355
636,l,0.5145640969276428,0.059196583926677704,0.10000000149011612
637,r,0.7733714580535889,-0.24123692512512207,0.10000000149011612
637,l,0.4203251898288727,0.0870063453912735,0.10000000149011612
638,r,0.7818180918693542,-0.26690271496772766,0.10000000149011612
638,l,0.5940173864364624,0.1726696640253067,0.10000000149011612
639,r,0.690189778804779,-0.24721139669418335,0.10999999940395355
639,l,0.428474485874176,0.19909986853599548,0.10000000149011612
640,r,0.7075772881507874,-0.3121618330478668,0.10000000149011612
640,l,0.49785953760147095,0.013692513108253479,0.10000000149011612
641,r,0.8130761981010437,-0.18507468700408936,0.10154078900814056
641,l,0.4164280891418457,0.07524007558822632,0.10000000149011612
642,r,0.7270709872245789,-0.09476428478956223,0.10000000149011612
642,l,0.41843271255493164,0.06011988967657089,0.10000000149011612
643,r,0.6767698526382446,-0.11992543935775757,0.10999999940395355
643,l,0.5468394160270691,0.06462990492582321,0.10000000149011612
644,r,0.6054098010063171,-0.23482456803321838,0.10000000149011612
644,l,0.5621975064277649,0.13295835256576538,0.10000000149011612
645,r,0.6748622059822083,-0.27637308835983276,0.10000000149011612
645,l,0.5985524654388428,-0.014940351247787476,0.10000000149011612
646,r,0.6203688383102417,-0.10896074771881104,0.10000000149011612
646,l,0.4555313289165497,0.09558254480361938,0.1105567216873169
647,r,0.8099483251571655,-0.2670929729938507,0.10999999940395355
647,l,0.6242329478263855,0.19494092464447021,0.10000000149011612
648,r,0.7311569452285767,-0.22322945296764374,0.10999999940395355
648,l,0.5275105237960815,0.1375851333141327,0.10000000149011612
649,r,0.7555591464042664,-0.12212684005498886,0.10000000149011612
649,l,0.5999031066894531,0.1046711653470993,0.11499999463558197
650,r,0.6835123896598816,-0.2290302813053131,0.10999999940395355
650,l,0.4602805972099304,0.17761096358299255,0.10000000149011612
651,r,0.7033829092979431,-0.24596761167049408,0.10000000149011612
651,l,0.47805067896842957,-0.015575341880321503,0.10000000149011612
652,r,0.5815309286117554,-0.08519485592842102,0.10999999940395355
652,l,0.4948372542858124,0.14980900287628174,0.10000000149011612
653,r,0.741062343120575,-0.12669679522514343,0.10999999940395355
653,l,0.4960509240627289,0.16299152374267578,0.10000000149011612
654,r,0.817679762840271,-0.31381529569625854,0.10000000149011612
654,l,0.558281421661377,0.1401309370994568,0.10000000149011612
655,r,0.8052471280097961,-0.27651602029800415,0.10000000149011612
655,l,0.453442245721817,0.04873193800449371,0.10000000149011612
656,r,0.680126428604126,-0.28154584765434265,0.10000000149011612
656,l,0.5003547072410583,0.15674790740013123,0.11499999463558197
657,r,0.6001906394958496,-0.22565506398677826,0.10000000149011612
657,l,0.40398216247558594,0.13381248712539673,0.10000000149011612
658,r,0.6191245913505554,-0.26388493180274963,0.10000000149011612
658,l,0.6003873348236084,0.2089257389307022,0.10000000149011612
659,r,0.6355540156364441,-0.1115817204117775,0.10999999940395355
659,l,0.5007105469703674,-0.012850604951381683,0.10000000149011612
660,r,0.7177479267120361,-0.22570517659187317,0.10000000149011612
660,l,0.5399805307388306,-0.022287391126155853,0.11499999463558197
661,r,0.6535438895225525,-0.3103380799293518,0.10000000149011612
661,l,0.49544423818588257,0.20871210098266602,0.10000000149011612
662,r,0.6460573673248291,-0.14973467588424683,0.10000000149011612
662,l,0.6170183420181274,0.06493327021598816,0.10000000149011612
663,r,0.5921375155448914,-0.21773090958595276,0.10999999940395355
663,l,0.5933557152748108,0.028836451470851898,0.10000000149011612
664,r,0.7761532664299011,-0.0967043787240982,0.10000000149011612
664,l,0.5080140829086304,0.05598902702331543,0.11499999463558197
665,r,0.6000459790229797,-0.2693297863006592,0.10999999940395355
665,l,0.41231051087379456,0.09320849180221558,0.10000000149011612
666,r,0.6602562665939331,-0.22530265152454376,0.10000000149011612
666,l,0.4387281537055969,0.112279012799263,0.11499999463558197
